text,label
ult bvtnm,ru_from_en
V NV,he_from_en
ןמ,en_from_he
טקשר בשמ,en_from_he
bp gj,ru_from_en
еруыу нщг,en_from_ru
ЛЕ,he_from_ru
so,en
איש,he
עולם,he
же,ru
AO,he_from_en
АШ ЕРД,he_from_ru
KT XPR,he_from_en
ты,ru
TO CT,he_from_en
ЯМ ЯМ,he_from_ru
ее,ru
first,en
in,en
ךאלח בא/סכב,ru_from_he
ничто,ru
весь,ru
מה,he
מחףא ףא,ru_from_he
אןצק,en_from_he
ащк,en_from_ru
цу ецщ,en_from_ru
по,ru
rfrjq,ru_from_en
kbwj,ru_from_en
ефлу,en_from_ru
ефлу ецщ,en_from_ru
lj lj,ru_from_en
bp yflj,ru_from_en
АР ВЩ,he_from_ru
get,en
K TU,he_from_en
משפחה,he
первый,ru
שד,en_from_he
раз,ru
just,en
уж,ru
она,ru
С ЯМ,he_from_ru
e;,ru_from_en
במחזמצ האבמח,ru_from_he
VUT,he_from_en
раз,ru
ЗПЩ,he_from_ru
the,en
иу фтн,en_from_ru
все,ru
иметь,ru
שךדם ׳קךך,en_from_he
שד וד,en_from_he
ןא דם,en_from_he
איקןר ׳םרל,en_from_he
фищге Ш,en_from_ru
они,ru
не,ru
םכ םר,en_from_he
ЕКЮ,he_from_ru
ше пшму,en_from_ru
some,en
אבל,he
yf,ru_from_en
пуе,en_from_ru
she,en
ים׳ םאיקר,en_from_he
в,ru
ПЩ ЛТМ,he_from_ru
bp kb,ru_from_en
now,en
סמחתד,ru_from_he
׳ןךך ןא,en_from_he
GUKO ANA,he_from_en
МРМ,he_from_ru
משפחה,he
щерук ше,en_from_ru
לחם,he
фе нщгк,en_from_ru
כי,he
נט,en_from_he
ukfp jyf,ru_from_en
החסצ בכה,ru_from_he
АЛ ТЕГЫ,he_from_ru
это,ru
איפה,he
туц фы,en_from_ru
ТФЗОМ ЕГТК,he_from_ru
АР ТР,he_from_ru
КГЕМ,he_from_ru
םר,en_from_he
njkmrj,ru_from_en
דקק,en_from_he
глаз,ru
быть,ru
только,ru
cnfnm,ru_from_en
пуе,en_from_ru
there,en
нщгк,en_from_ru
очень,ru
jyf,ru_from_en
но,ru
עןהק,en_from_he
בית,he
שד ןמ,en_from_he
ג מד,ru_from_he
ПГЛЩ,he_from_ru
עם,he
them,en
nj,ru_from_en
это,ru
פקםפךק איקןר,en_from_he
тщ еруыу,en_from_ru
then,en
фе пшму,en_from_ru
все,ru
ЯТШ,he_from_ru
ntgthm nj,ru_from_en
в,ru
in,en
no,en
rnj,ru_from_en
о,ru
ujl ntgthm,ru_from_en
фищге ршь,en_from_ru
איןמל,en_from_he
could,en
к,ru
лтщц ашкые,en_from_ru
NHO,he_from_en
איקמ,en_from_he
חושב,he
она,ru
שא,en_from_he
look,en
עחך,ru_from_he
יותר,he
себя,ru
דשט,en_from_he
cfv cfv,ru_from_en
;bpym hfp,ru_from_en
איש,he
םאיקר,en_from_he
מכה,ru_from_he
there,en
בא,he
ашкые цу,en_from_ru
ЛЕ,he_from_ru
וחלחגכ,ru_from_he
תדמצ,ru_from_he
она,ru
ןאד ׳יקמ,en_from_he
וךא,ru_from_he
רכר,ru_from_he
;bpym c,ru_from_en
cdjq lkz,ru_from_en
GO <NHS,he_from_en
ЕРД МРМ,he_from_ru
КГЬМ,he_from_ru
פעם,he
ljv rjnjhsq,ru_from_en
ТБР,he_from_ru
сфт еру,en_from_ru
איפה,he
בםצק,en_from_he
чтобы,ru
תדמצ חטכ,ru_from_he
tt bp,ru_from_en
רואה,he
גם יק,en_from_he
אבלנ,ru_from_he
щтдн фтв,en_from_ru
יןצ,en_from_he
they,en
כל,he
מי,he
ןמאם מם,en_from_he
JHHO V,he_from_en
your,en
מי,he
ршь,en_from_ru
one,en
ЕБ АЛ,he_from_ru
ךלז,ru_from_he
vtcnj,ru_from_en
ФЛ,he_from_ru
фищге ешьу,en_from_ru
ЕБ ПГФМ,he_from_ru
NHO HFUK,he_from_en
דיק םמק,en_from_he
CT,he_from_en
еруку сщгдв,en_from_ru
even,en
ПЩ,he_from_ru
אבל,he
lj lkz,ru_from_en
say,en
קף אא,ru_from_he
дщщл умут,en_from_ru
человек,ru
מים,he
Ш,en_from_ru
N<H,he_from_en
cnfnm,ru_from_en
ךחה,ru_from_he
SRL PGO,he_from_en
איך,he
יש,he
like,en
ישהק,en_from_he
где,ru
щгк фе,en_from_ru
a,en
after,en
",מחמ",ru_from_he
NH ANA,he_from_en
ZV,he_from_en
МГЕ,he_from_ru
lf;t vs,ru_from_en
would,en
ns,ru_from_en
пшму ше,en_from_ru
ברכפכמצ,ru_from_he
FSH,he_from_en
ыщьу,en_from_ru
ljv xnj,ru_from_en
FH HUSG,he_from_en
with,en
get,en
ult kbwj,ru_from_en
אבלנ גבא,ru_from_he
׳יןבי,en_from_he
םמךט עןהק,en_from_he
טםו,en_from_he
שמט דשט,en_from_he
כן,he
סמח,ru_from_he
сщьу ше,en_from_ru
JHHO YUC,he_from_en
e;,ru_from_en
лтщц,en_from_ru
על,he
иусфгыу,en_from_ru
ЗПЩ РФ,he_from_ru
РГЫП ПАФРГ,he_from_ru
пшму нщгк,en_from_ru
сейчас,ru
ПГЛЩ РАГЛ,he_from_ru
כןרדא,en_from_he
ckjdj xnj,ru_from_en
people,en
he,en
vtcnj,ru_from_en
it,en
מכרח/,ru_from_he
ни,ru
we,en
would,en
our,en
он,ru
עםםג,en_from_he
so,en
djn,ru_from_en
לא,he
HU<R,he_from_en
<NHS GK,he_from_en
any,en
איך,he
"xtkjdtr hf,jnf",ru_from_en
׳םרל,en_from_he
ТРЩ ПЩ,he_from_ru
שנםוא,en_from_he
אומר,he
לא,he
cnfnm,ru_from_en
ןמ ישהק,en_from_he
come,en
фищге фт,en_from_ru
מח ךאלח,ru_from_he
טנסמח,ru_from_he
GO GHR,he_from_en
it,en
время,ru
םהקר,en_from_he
זה,he
TR>,he_from_en
ТР ПАФРГ,he_from_ru
сщгдв,en_from_ru
КГЕМ ПГФМ,he_from_ru
GUKO,he_from_en
"xnj,s",ru_from_en
vjxm,ru_from_en
ЗПЩ ЫСК,he_from_ru
ЛЕ,he_from_ru
ףא רכרח/,ru_from_he
׳קךך טםור,en_from_he
not,en
ЬКРД,he_from_ru
של,he
to,en
tt yt,ru_from_en
איפה,he
איקצ,en_from_he
ьу,en_from_ru
תדמצ נךמנ,ru_from_he
for,en
we,en
ыщ дшлу,en_from_ru
MRHL,he_from_en
щге,en_from_ru
year,en
cnjznm gthdsq,ru_from_en
K,he_from_en
חושב,he
даже,ru
;t cdjq,ru_from_en
׳שט שמ,en_from_he
ЛТМ,he_from_ru
עאיגד/ סמחתד,ru_from_he
ЯМ,he_from_ru
with,en
пуе фаеук,en_from_ru
дом,ru
СРБ АР,he_from_ru
what,en
א׳ם,en_from_he
друг,ru
ךןלק,en_from_he
מתי,he
здесь,ru
cnjznm,ru_from_en
ЫСК РКО,he_from_ru
חסאטצ,ru_from_he
nj e,ru_from_en
KNV VUT,he_from_en
מה,he
JHHO,he_from_en
שד אןצק,en_from_he
ничто,ru
מח,ru_from_he
идти,ru
еруь щт,en_from_ru
על,he
VHV FI,he_from_en
nfv vjxm,ru_from_en
иге,en_from_ru
где,ru
дело,ru
use,en
как,ru
ЧЗК,he_from_ru
ерфе,en_from_ru
think,en
פכ,ru_from_he
החסצ,ru_from_he
רכר במכמצ,ru_from_he
МРМ ТР,he_from_ru
יש,he
ןאד,en_from_he
жизнь,ru
vjxm,ru_from_en
пшму,en_from_ru
ybxnj,ru_from_en
ОГФС С,he_from_ru
on,en
TR>,he_from_en
когда,ru
HU<R HKS,he_from_en
ujkjdf rjnjhsq,ru_from_en
GFAHU,he_from_en
I,en
щмук фтв,en_from_ru
׳ןךך,en_from_he
cnfnm cnjznm,ru_from_en
ולכפ,ru_from_he
свой,ru
קף ףא,ru_from_he
ntgthm,ru_from_en
N<H N<H,he_from_en
YUC TUNR,he_from_en
вщ,en_from_ru
שם,he
ארץ,he
יןצ,en_from_he
GUAV,he_from_en
рщц,en_from_ru
црут ыру,en_from_ru
use,en
make,en
׳ןאי,en_from_he
other,en
פקםפךק ׳ןךך,en_from_he
back,en
vs blnb,ru_from_en
HRJ,he_from_en
שנםוא,en_from_he
время,ru
רכרח/,ru_from_he
глаз,ru
RUMV MRHL,he_from_en
из,ru
здесь,ru
njkmrj,ru_from_en
רכרח/,ru_from_he
RUMV THPV,he_from_en
даже,ru
о,ru
ЕБ,he_from_ru
vs ltkj,ru_from_en
ин,en_from_ru
ЯМ,he_from_ru
RUMV AO,he_from_en
בכה חט,ru_from_he
иге ру,en_from_ru
только,ru
быть,ru
only,en
фы,en_from_ru
НГС,he_from_ru
KT N<H,he_from_en
year,en
АШ ЗПЩ,he_from_ru
אני,he
c,ru_from_en
ctqxfc,ru_from_en
him,en
иу,en_from_ru
ЛЕ,he_from_ru
or,en
еруь,en_from_ru
for,en
себя,ru
just,en
ЛТМ АР,he_from_ru
באתז,ru_from_he
цфте ащк,en_from_ru
все,ru
ךכףא,ru_from_he
to,en
מכה ךיקו,ru_from_he
чтобы,ru
сщгдв щгк,en_from_ru
"jxtym xnj,s",ru_from_en
РГЩ ПЛ,he_from_ru
have,en
она,ru
ПАФРГ,he_from_ru
голова,ru
ТМ ЛТМ,he_from_ru
בא/סכב בא/סכב,ru_from_he
good,en
וךא חט,ru_from_he
цшдд,en_from_ru
FK,he_from_en
М,he_from_ru
vtcnj cnfnm,ru_from_en
ифсл тщц,en_from_ru
FSH,he_from_en
כי,he
ЕГ ФЛ,he_from_ru
стоять,ru
тще пщ,en_from_ru
מכה,ru_from_he
us,en
ש ןאד,en_from_he
בא,he
כ מחמ,ru_from_he
ПАФРГ,he_from_ru
HU<R JUAC,he_from_en
לא,he
מים,he
יכול,he
слово,ru
огые иу,en_from_ru
FI,he_from_en
ח,ru_from_he
нуфк ин,en_from_ru
give,en
ךלז,ru_from_he
no,en
and,en
фтв,en_from_ru
kb,ru_from_en
when,en
הד ףנפטצ,ru_from_he
не,ru
הוא,he
נהאמצ גד,ru_from_he
ф,en_from_ru
ПЩ ТЕГЫ,he_from_ru
MRHL FSH,he_from_en
GHR NH,he_from_en
ךכףא עאיגד/,ru_from_he
пщ,en_from_ru
׳ןךך,en_from_he
ПЩ ЕКЮ,he_from_ru
вы,ru
dtcm,ru_from_en
כאן,he
חודא,en_from_he
ANA N<H,he_from_en
ЕИР,he_from_ru
TCK FH,he_from_en
cdjq,ru_from_en
ТР АЕШ,he_from_ru
׳קךך שד,en_from_he
ЕБ,he_from_ru
GO TU,he_from_en
теперь,ru
דקק,en_from_he
ЛЕ С,he_from_ru
עיר,he
еруь,en_from_ru
ANA,he_from_en
лтщц,en_from_ru
lkz r,ru_from_en
дщщл,en_from_ru
FH HFUK,he_from_en
cnfnm ltkj,ru_from_en
штещ нщгк,en_from_ru
время,ru
ים׳,en_from_he
יןד אישא,en_from_he
ים׳,en_from_he
ецщ,en_from_ru
МГЕ,he_from_ru
HRJ FI,he_from_en
עם,he
DO,he_from_en
сщьу ецщ,en_from_ru
just,en
so,en
очень,ru
j dct,ru_from_en
дом,ru
идти,ru
because,en
иге,en_from_ru
цфте,en_from_ru
TU,he_from_en
cnjznm rjnjhsq,ru_from_en
יקר,en_from_he
דם קהקמ,en_from_he
ОГФС,he_from_ru
could,en
црщ нщгк,en_from_ru
АШ,he_from_ru
HKS CH<,he_from_en
kb nfv,ru_from_en
ТРЩ,he_from_ru
щерук фы,en_from_ru
שד טםו,en_from_he
כאן,he
ЯМ,he_from_ru
ТР ТМ,he_from_ru
ЛТМ ЛТМ,he_from_ru
то,ru
nfrjq,ru_from_en
фдыщ,en_from_ru
קף רחמחיד/,ru_from_he
HUSG KNV,he_from_en
VUT V,he_from_en
יכתחמכ,ru_from_he
KJO THPV,he_from_en
ZV,he_from_en
נק,en_from_he
THL TBH,he_from_en
nfrjq ;bpym,ru_from_en
ерун,en_from_ru
RUTV HUO,he_from_en
пщщв,en_from_ru
באתז חט,ru_from_he
ша пщщв,en_from_ru
пщ ыщьу,en_from_ru
because,en
חט מכה,ru_from_he
פכ,ru_from_he
"xnj,s",ru_from_en
will,en
d,ru_from_en
חיים,he
הד,ru_from_he
NV,he_from_en
or,en
gthdsq ljv,ru_from_en
рук,en_from_ru
with,en
ПГФМ ЛЕ,he_from_ru
למה,he
TR> THA,he_from_en
gjnjv,ru_from_en
это,ru
כםר,en_from_he
RUMV DO,he_from_en
ЧЗК,he_from_ru
איןד ןמ,en_from_he
tckb,ru_from_en
נקבשודק יןד,en_from_he
TVCV,he_from_en
נט,en_from_he
NAPJV,he_from_en
нщгк тщ,en_from_ru
this,en
ב,he
אתה,he
מח,ru_from_he
שמג,en_from_he
ג,ru_from_he
еруь,en_from_ru
ckjdj,ru_from_en
חודא מם׳,en_from_he
חטנ נהאמצ,ru_from_he
ТР,he_from_ru
фе,en_from_ru
עחך באתז,ru_from_he
ntgthm f,ru_from_en
FSH,he_from_en
זמן,he
ее,ru
;t,ru_from_en
מח,ru_from_he
lf;t xtkjdtr,ru_from_en
же,ru
шт ифсл,en_from_ru
תדמצ גד,ru_from_he
ופ,en_from_he
רוצה,he
who,en
נפ נפ,ru_from_he
туц сщьу,en_from_ru
could,en
dct tt,ru_from_en
אם,he
חטכ,ru_from_he
гз,en_from_ru
עח בא/סכב,ru_from_he
еруь ефлу,en_from_ru
איקצ,en_from_he
׳שמא שמג,en_from_he
AK,he_from_en
HFUK,he_from_en
М,he_from_ru
them,en
нуфк,en_from_ru
אהבה,he
rjnjhsq vjxm,ru_from_en
יכפ עאיגד/,ru_from_he
ща,en_from_ru
its,en
kb,ru_from_en
גם,he
יק,en_from_he
take,en
АЫР КГЕМ,he_from_ru
ЕИР,he_from_ru
ыфн акщь,en_from_ru
cfv rnj,ru_from_en
way,en
דרך,he
זמן,he
КУ ФЩ,he_from_ru
VUT,he_from_en
ПГФМ,he_from_ru
ש,en_from_he
N<H,he_from_en
ерфт,en_from_ru
ОГФС СЕ,he_from_ru
׳ןאי,en_from_he
או,he
איקרק עקא,en_from_he
צט,en_from_he
היה,he
out,en
שם,he
HFUK RUMV,he_from_en
כרםצ עם,en_from_he
dhtvz,ru_from_en
C,he_from_en
c dtcm,ru_from_en
יודע,he
cnfnm,ru_from_en
на,ru
первый,ru
ult,ru_from_en
HUSG GO,he_from_en
ЛОЩ АШ,he_from_ru
של,he
"cfv hf,jnf",ru_from_en
где,ru
תדמצ ךכףא,ru_from_he
ТР,he_from_ru
фы црут,en_from_ru
bvtnm,ru_from_en
АЕШ БТРЫ,he_from_ru
пуе,en_from_ru
сейчас,ru
ltkj,ru_from_en
jyf gjnjv,ru_from_en
e gjnjv,ru_from_en
ךחה,ru_from_he
GHR THL,he_from_en
"ct,z ult",ru_from_en
your,en
ЕСЛ ЛОЩ,he_from_ru
FSH KNV,he_from_en
to,en
очень,ru
ןא,en_from_he
היה,he
any,en
יןצ,en_from_he
up,en
טכ,ru_from_he
РГЫП,he_from_ru
ЕКЮ ЫКД,he_from_ru
םמ אישמ,en_from_he
еруь црщ,en_from_ru
еруыу,en_from_ru
מים,he
דבר,he
קף,ru_from_he
would,en
d,ru_from_en
דםצק קהקמ,en_from_he
׳יקמ חודא,en_from_he
ךםםל,en_from_he
TVCV KT,he_from_en
rfr cfv,ru_from_en
b ujkjdf,ru_from_en
человек,ru
C SRL,he_from_en
עם,en_from_he
С,he_from_ru
работа,ru
РАГЛ ПАФРГ,he_from_ru
היה,he
ше,en_from_ru
רכר,ru_from_he
סאלחגאר בכה,ru_from_he
KNV,he_from_en
גשט ןאד,en_from_he
יקר,en_from_he
один,ru
רחוךכ,ru_from_he
еруь,en_from_ru
נ מחףא,ru_from_he
фтн,en_from_ru
חושב,he
גיאהז,ru_from_he
вфн щерук,en_from_ru
ЕЩ,he_from_ru
но,ru
any,en
ПГЛЩ ЕМСМ,he_from_ru
ащк,en_from_ru
which,en
they,en
back,en
נ חטנ,ru_from_he
SRL GHR,he_from_en
FH GO,he_from_en
нщгк,en_from_ru
מחףא,ru_from_he
ЫКД АШ,he_from_ru
in,en
СРБ,he_from_ru
у,ru
דבר,he
ז,ru_from_he
gthdsq,ru_from_en
איקרק ׳םוךג,en_from_he
тщ,en_from_ru
ךכףא תדמצ,ru_from_he
црут,en_from_ru
will,en
במחזמצ,ru_from_he
crfpfnm yb,ru_from_en
עם,en_from_he
them,en
בא,he
עם,he
на,ru
for,en
go,en
yb njn,ru_from_en
один,ru
чтобы,ru
не,ru
ЕРФ,he_from_ru
גאבצ יכפ,ru_from_he
if,en
фе,en_from_ru
VHV,he_from_en
T< TO,he_from_en
about,en
иусфгыу ерфт,en_from_ru
no,en
מי,he
החסצ,ru_from_he
rfr,ru_from_en
נק,en_from_he
РГЩ,he_from_ru
םור,en_from_he
КУ,he_from_ru
АШ,he_from_ru
ерфт,en_from_ru
РЛЫ ЯТШ,he_from_ru
רמח בלחגח,ru_from_he
לא,he
שא בםצק,en_from_he
ЛЕ,he_from_ru
",מח",ru_from_he
dtcm,ru_from_en
מי,he
now,en
М,he_from_ru
דרך,he
ьщые дщщл,en_from_ru
פךאבצ,ru_from_he
рфму ашкые,en_from_ru
say,en
THL,he_from_en
יןצ םהקר,en_from_he
f rfr,ru_from_en
МГЕ ТР,he_from_ru
себя,ru
׳ים,en_from_he
תדמצ אבלנ,ru_from_he
"xnj,s vtcnj",ru_from_en
идти,ru
тоже,ru
HRJ RUMV,he_from_en
как,ru
NHO,he_from_en
РАГЛ ФЛ,he_from_ru
ща,en_from_ru
שמט,en_from_he
ה,he
ןמ ופ,en_from_he
HUO FH,he_from_en
какой,ru
ашкые рфму,en_from_ru
rfrjq lj,ru_from_en
נ רחמחיד/,ru_from_he
FTI,he_from_en
two,en
נט,en_from_he
ב,he
נוא,en_from_he
АЛ,he_from_ru
ТЕГЫ ЕМСМ,he_from_ru
ршь пуе,en_from_ru
לא,he
ФТФ МРМ,he_from_ru
jyf cfv,ru_from_en
VHV,he_from_en
TVCV MRHL,he_from_en
ЛОЩ ЫСК,he_from_ru
חט טכךח,ru_from_he
בא/סכב ףא,ru_from_he
f,ru_from_en
ljv xtkjdtr,ru_from_en
כל,he
c,ru_from_en
ПГФМ АЛ,he_from_ru
יכול,he
ספר,he
year,en
ב טא,ru_from_he
האבמח,ru_from_he
жизнь,ru
ЕГ,he_from_ru
ЕМСМ,he_from_ru
מח אא,ru_from_he
тще,en_from_ru
כל,he
לנ,ru_from_he
для,ru
b,ru_from_en
на,ru
how,en
ПРК ПЩ,he_from_ru
it,en
say,en
אהבה,he
אבל,he
GHR SRL,he_from_en
gj,ru_from_en
ршы цшер,en_from_ru
jxtym jyf,ru_from_en
צט שכאקר,en_from_he
ןאד שד,en_from_he
if,en
ל,he
יום,he
דבר,he
АЕШ РГЫП,he_from_ru
דקק,en_from_he
себя,ru
kb,ru_from_en
פעם,he
ецщ туц,en_from_ru
чтобы,ru
ЛЕ,he_from_ru
j c,ru_from_en
have,en
יכתחמכ רכרח/,ru_from_he
ерун,en_from_ru
dtcm,ru_from_en
than,en
рщц црщ,en_from_ru
עןהק טםור,en_from_he
вот,ru
",snm ujl",ru_from_en
דשט גם,en_from_he
МГЕ КГЕМ,he_from_ru
כדי,he
GUAV,he_from_en
ךח,ru_from_he
טנסמח,ru_from_he
C KT,he_from_en
пуе,en_from_ru
כןרדא שךך,en_from_he
ЯТШ,he_from_ru
ыуу тще,en_from_ru
ецщ сщьу,en_from_ru
же,ru
раз,ru
all,en
цудд,en_from_ru
lf;t vjxm,ru_from_en
יכול,he
мы,ru
и,ru
ОГФС ЛЕ,he_from_ru
אבלנ,ru_from_he
now,en
RUMV,he_from_en
just,en
ctqxfc yt,ru_from_en
r,ru_from_en
עולם,he
дело,ru
vjxm,ru_from_en
ב,ru_from_he
nj,ru_from_en
יותר,he
идти,ru
סמחתד,ru_from_he
ANA,he_from_en
NAPJV GUKO,he_from_en
רואה,he
שךדם וד,en_from_he
דרך,he
щгк,en_from_ru
еруь фтн,en_from_ru
под,ru
צריך,he
ןמאם,en_from_he
сфт,en_from_ru
אישא,en_from_he
at,en
голова,ru
םכ,en_from_he
Ш ыщ,en_from_ru
ק רמח,ru_from_he
ефлу,en_from_ru
АШ,he_from_ru
ьу,en_from_ru
ספר,he
HA,he_from_en
use,en
רכרח/ טכךח,ru_from_he
חודא,en_from_he
טכךח סאלחגאר,ru_from_he
the,en
she,en
זמן,he
jyf,ru_from_en
מתי,he
פקםפךק יןד,en_from_he
ЕРЗМ,he_from_ru
ЯМ,he_from_ru
של,he
ЯМ ЫКД,he_from_ru
AK,he_from_en
משפחה,he
ыщ гы,en_from_ru
out,en
vtcnj jxtym,ru_from_en
ZNI NHO,he_from_en
ТР ЯТШ,he_from_ru
ןאד,en_from_he
ефлу гз,en_from_ru
ащк,en_from_ru
БТРЫ,he_from_ru
not,en
׳ןךך,en_from_he
איקמ נט,en_from_he
אבל,he
ltkj c,ru_from_en
ג,ru_from_he
МГЕ СЕ,he_from_ru
yflj,ru_from_en
АЛ ФЛ,he_from_ru
тот,ru
ерфе фаеук,en_from_ru
than,en
ршы еруь,en_from_ru
של,he
but,en
и,ru
HKS HUO,he_from_en
КГЕМ АЫР,he_from_ru
AK GK,he_from_en
CH<,he_from_en
ЕБ,he_from_ru
дшлу гыу,en_from_ru
אומר,he
z 'nj,ru_from_en
T<,he_from_en
ыщьу,en_from_ru
כ בא/סכב,ru_from_he
ns,ru_from_en
тще,en_from_ru
быть,ru
מי,he
תמיד,he
теперь,ru
ולכפ רחמחיד/,ru_from_he
TO HUO,he_from_en
цфте,en_from_ru
into,en
иу нуфк,en_from_ru
NH,he_from_en
црщ,en_from_ru
человек,ru
e,ru_from_en
תמיד,he
׳ים ןמ,en_from_he
מאוד,he
דבר,he
PGO,he_from_en
пщщв,en_from_ru
GO YUC,he_from_en
back,en
יום,he
שךדם,en_from_he
ли,ru
רמח,ru_from_he
vjxm,ru_from_en
םמ אןצק,en_from_he
TU,he_from_en
שא,en_from_he
כןרדא,en_from_he
фдыщ,en_from_ru
иу,en_from_ru
ЕИР РГБК,he_from_ru
come,en
ПЩ,he_from_ru
ספר,he
לא,he
into,en
שם,he
כאן,he
GUKO,he_from_en
V TUNR,he_from_en
фтн,en_from_ru
ltkj z,ru_from_en
ПГЛЩ ЕБМ,he_from_ru
ФЛ,he_from_ru
быть,ru
עקא,en_from_he
סמח,ru_from_he
сейчас,ru
njn,ru_from_en
АШ,he_from_ru
וחך,ru_from_he
a,en
Ш,en_from_ru
ברכפכמצ ק,ru_from_he
חךנט נהאמצ,ru_from_he
я,ru
לנ הד,ru_from_he
מי,he
עכשיו,he
TCK,he_from_en
d,ru_from_en
потом,ru
",snm",ru_from_en
מתי,he
до,ru
зущзду,en_from_ru
עושה,he
ыщьу рфму,en_from_ru
איקט שנםוא,en_from_he
НГС ЯМ,he_from_ru
цудд,en_from_ru
дело,ru
ךיקו,ru_from_he
ctqxfc ukfp,ru_from_en
סאלחגאר,ru_from_he
gj,ru_from_en
NTUS,he_from_en
црщ ершы,en_from_ru
у,ru
he,en
V NAPJV,he_from_en
ןאד ׳םרל,en_from_he
של,he
שמש,he
щт цщкл,en_from_ru
какой,ru
vjxm d,ru_from_en
цщкл иге,en_from_ru
בא/סכב גחמ,ru_from_he
TU KJO,he_from_en
вщ Ш,en_from_ru
KJO,he_from_en
הד ג,ru_from_he
дело,ru
HA GUKO,he_from_en
еру пщ,en_from_ru
חושב,he
FK,he_from_en
d,ru_from_en
ПАФРГ ЛЕ,he_from_ru
ףנפטצ מכרח/,ru_from_he
פכ,ru_from_he
голова,ru
see,en
TVCV,he_from_en
еру,en_from_ru
מאוד,he
ףנפטצ,ru_from_he
עאיגד/,ru_from_he
דיק,en_from_he
צריך,he
они,ru
lj,ru_from_en
יכפ,ru_from_he
щге црут,en_from_ru
כרםצ דשט,en_from_he
цщгдв ыщ,en_from_ru
njn dct,ru_from_en
look,en
חט,ru_from_he
ףנפטצ טכךח,ru_from_he
ZV,he_from_en
רחמחיד/ מח,ru_from_he
GO T<V,he_from_en
тот,ru
טכ,ru_from_he
הוא,he
look,en
"xnj,s",ru_from_en
dhtvz,ru_from_en
not,en
АЕШ ЯМ,he_from_ru
слово,ru
фе,en_from_ru
ךח,ru_from_he
מם ךןלק,en_from_he
THA,he_from_en
иусфгыу,en_from_ru
jyb,ru_from_en
לנ׳ח ףא,ru_from_he
טא ךח,ru_from_he
ljv,ru_from_en
ТР,he_from_ru
GUKO GK,he_from_en
ZV GFAHU,he_from_en
םכ,en_from_he
into,en
V SCR,he_from_en
בא/סכב טכ,ru_from_he
HUSG C,he_from_en
נפ יכפ,ru_from_he
MRHL,he_from_en
לא,he
ctqxfc,ru_from_en
слово,ru
GK,he_from_en
GHR SCR,he_from_en
фтн,en_from_ru
cnfnm cfv,ru_from_en
hfp f,ru_from_en
ФЩ ЗПЩ,he_from_ru
",snm ult",ru_from_en
איקט,en_from_he
цщгдв,en_from_ru
ארץ,he
think,en
בשמ,en_from_he
עושה,he
זה,he
at,en
get,en
רוצה,he
after,en
на,ru
איפה,he
ФЩ Л,he_from_ru
ЕИР,he_from_ru
ןכ צשלק,en_from_he
ф ерушк,en_from_ru
HA,he_from_en
his,en
work,en
РГБК ЛЕ,he_from_ru
",snm",ru_from_en
МРМ,he_from_ru
ПГЛЩ,he_from_ru
ברכפכמצ ךח,ru_from_he
כן,he
М,he_from_ru
vjxm rjulf,ru_from_en
מם ךםםל,en_from_he
теперь,ru
",snm rfrjq",ru_from_en
лицо,ru
THL,he_from_en
она,ru
גשט,en_from_he
ТР ФЩ,he_from_ru
ФЛ,he_from_ru
vjxm ujl,ru_from_en
vjxm,ru_from_en
огые,en_from_ru
они,ru
מחמ ז,ru_from_he
нщгк,en_from_ru
njkmrj,ru_from_en
which,en
"djn ,snm",ru_from_en
по,ru
ljv,ru_from_en
over,en
כןרדא שא,en_from_he
כן,he
בית,he
пщ ыуу,en_from_ru
time,en
ארץ,he
ин,en_from_ru
умут,en_from_ru
ujkjdf lheu,ru_from_en
ОГФС ТФЗОМ,he_from_ru
HUSG NV,he_from_en
למם׳,en_from_he
ןמ,en_from_he
כאן,he
שם,he
время,ru
איקןר עןהק,en_from_he
םמ ןכ,en_from_he
HA RUTV,he_from_en
רחוךכ,ru_from_he
jlby ujl,ru_from_en
רחוךכ,ru_from_he
מאוד,he
ןמאם,en_from_he
חודא,en_from_he
ерфт,en_from_ru
KT,he_from_en
чтобы,ru
еруь ин,en_from_ru
מחףא,ru_from_he
היה,he
до,ru
надо,ru
lj,ru_from_en
мочь,ru
מתי,he
day,en
где,ru
על,he
חךנט האבמח,ru_from_he
עולם,he
think,en
ПЛ ЕКЮ,he_from_ru
ыру ыуу,en_from_ru
RE,he_from_en
our,en
שךך,en_from_he
me,en
קף,ru_from_he
שמט ׳יןבי,en_from_he
וחלחגכ,ru_from_he
очень,ru
c yt,ru_from_en
ПГЛЩ БТРЫ,he_from_ru
РКО,he_from_ru
сщгдв,en_from_ru
THPV,he_from_en
"ךאלח ,מחמ",ru_from_he
שנםוא םכ,en_from_he
RUMV TU,he_from_en
עיר,he
njkmrj rfrjq,ru_from_en
׳ןאי שמג,en_from_he
כאן,he
djn pltcm,ru_from_en
иусфгыу,en_from_ru
ЗПЩ,he_from_ru
גיאהז בגח/,ru_from_he
GUKO ZV,he_from_en
one,en
yf rjnjhsq,ru_from_en
איקדק,en_from_he
GUAV JUAC,he_from_en
into,en
РАГЛ,he_from_ru
РГБК,he_from_ru
умут,en_from_ru
כ טח,ru_from_he
FH VHV,he_from_en
גאבצ לנ,ru_from_he
back,en
NTUS,he_from_en
יום,he
GUAV,he_from_en
